timestamp,message
1623181066840,"[2021-06-08 19:37:46,840: INFO/ForkPoolWorker-1] Page No: 60 | Found Header: history of present"
1623181066840,"[2021-06-08 19:37:46,840: INFO/ForkPoolWorker-1] Page No: 60 | dates1: ['15 meg-21', '09/26/1924', '03/26/2019', '09/10/18']"
1623181066840,"[2021-06-08 19:37:46,840: INFO/ForkPoolWorker-1] Page No: 60 | dates2: ['15 meg-21', '03/26/2019', '09/10/18']"
1623181066840,"[2021-06-08 19:37:46,840: INFO/ForkPoolWorker-1] Page No: 60 | free_floating_date_sentence: 03/26/2019"
1623181066841,"[2021-06-08 19:37:46,841: INFO/ForkPoolWorker-1] Page No: 60 | Got dos from header_section: 03/26/2019 | header: history of present"
1623181066841,"[2021-06-08 19:37:46,841: INFO/ForkPoolWorker-1] Page No: 61 | Initiate dos extraction"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 61 | Check for free floating date"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 61 | Assigning last_encounter as dos: 03/26/2019"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 62 | Initiate dos extraction"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 62 | Check for free floating date"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 62 | Assigning last_encounter as dos: 03/26/2019"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 63 | Initiate dos extraction"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 63 | Check for free floating date"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 63 | Assigning last_encounter as dos: 03/26/2019"
1623181066842,"[2021-06-08 19:37:46,842: INFO/ForkPoolWorker-1] Page No: 64 | Initiate dos extraction"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 64 | Check for free floating date"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 64 | Assigning last_encounter as dos: 03/26/2019"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 65 | Initiate dos extraction"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 65 | Check for free floating date"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 65 | Assigning last_encounter as dos: 03/26/2019"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 66 | Initiate dos extraction"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 66 | Check for free floating date"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 66 | Assigning last_encounter as dos: 03/26/2019"
1623181066843,"[2021-06-08 19:37:46,843: INFO/ForkPoolWorker-1] Page No: 67 | Initiate dos extraction"
1623181066844,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 67 | Check for free floating date"
1623181066844,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 67 | Assigning last_encounter as dos: 03/26/2019"
1623181066844,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 68 | Initiate dos extraction"
1623181066844,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 68 | Check for free floating date"
1623181066844,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 68 | Assigning last_encounter as dos: 03/26/2019"
1623181066844,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 69 | Initiate dos extraction"
1623181066844,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 69 | Check for free floating date"
1623181066844,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 69 | Assigning last_encounter as dos: 03/26/2019"
1623181066845,"[2021-06-08 19:37:46,844: INFO/ForkPoolWorker-1] Page No: 70 | Initiate dos extraction"
1623181066845,"[2021-06-08 19:37:46,845: INFO/ForkPoolWorker-1] Page No: 70 | Check for free floating date"
1623181066845,"[2021-06-08 19:37:46,845: INFO/ForkPoolWorker-1] Page No: 70 | Assigning last_encounter as dos: 03/26/2019"
1623181066845,"[2021-06-08 19:37:46,845: INFO/ForkPoolWorker-1] Page No: 71 | Initiate dos extraction"
1623181066846,"[2021-06-08 19:37:46,846: INFO/ForkPoolWorker-1] Page No: 71 | Check for free floating date"
1623181066846,"[2021-06-08 19:37:46,846: INFO/ForkPoolWorker-1] Page No: 71 | Assigning last_encounter as dos: 03/26/2019"
1623181066846,"[2021-06-08 19:37:46,846: INFO/ForkPoolWorker-1] Page No: 72 | Initiate dos extraction"
1623181066846,"[2021-06-08 19:37:46,846: INFO/ForkPoolWorker-1] Page No: 72 | Check for free floating date"
1623181066846,"[2021-06-08 19:37:46,846: INFO/ForkPoolWorker-1] Page No: 72 | Assigning last_encounter as dos: 03/26/2019"
1623181066846,"[2021-06-08 19:37:46,846: INFO/ForkPoolWorker-1] Page No: 73 | Initiate dos extraction"
1623181066847,"[2021-06-08 19:37:46,847: INFO/ForkPoolWorker-1] Page No: 73 | Check for free floating date"
1623181066847,"[2021-06-08 19:37:46,847: INFO/ForkPoolWorker-1] Page No: 73 | Assigning last_encounter as dos: 03/26/2019"
1623181066847,"[2021-06-08 19:37:46,847: INFO/ForkPoolWorker-1] Page No: 74 | Initiate dos extraction"
1623181066848,"[2021-06-08 19:37:46,848: INFO/ForkPoolWorker-1] Page No: 74 | Check for free floating date"
1623181066848,"[2021-06-08 19:37:46,848: INFO/ForkPoolWorker-1] Page No: 74 | Found Header: cc"
1623181066848,"[2021-06-08 19:37:46,848: INFO/ForkPoolWorker-1] Page No: 74 | Got dos from header_section: 08/02/2019 | header: cc"
1623181066849,"[2021-06-08 19:37:46,849: INFO/ForkPoolWorker-1] Page No: 75 | Initiate dos extraction"
1623181066849,"[2021-06-08 19:37:46,849: INFO/ForkPoolWorker-1] Page No: 75 | Check for free floating date"
1623181066849,"[2021-06-08 19:37:46,849: INFO/ForkPoolWorker-1] Page No: 75 | Assigning last_encounter as dos: 08/02/2019"
1623181066849,"[2021-06-08 19:37:46,849: INFO/ForkPoolWorker-1] Page No: 76 | Initiate dos extraction"
1623181066849,"[2021-06-08 19:37:46,849: INFO/ForkPoolWorker-1] Page No: 76 | Check for free floating date"
1623181066849,"[2021-06-08 19:37:46,849: INFO/ForkPoolWorker-1] Page No: 76 | Assigning last_encounter as dos: 08/02/2019"
1623181066849,"[2021-06-08 19:37:46,849: INFO/ForkPoolWorker-1] Page No: 77 | Initiate dos extraction"
1623181066850,"[2021-06-08 19:37:46,850: INFO/ForkPoolWorker-1] Page No: 77 | Check for free floating date"
1623181066850,"[2021-06-08 19:37:46,850: INFO/ForkPoolWorker-1] Page No: 77 | Assigning last_encounter as dos: 08/02/2019"
1623181066850,"[2021-06-08 19:37:46,850: INFO/ForkPoolWorker-1] Page No: 78 | Initiate dos extraction"
1623181066850,"[2021-06-08 19:37:46,850: INFO/ForkPoolWorker-1] Page No: 78 | Check for free floating date"
1623181066850,"[2021-06-08 19:37:46,850: INFO/ForkPoolWorker-1] Page No: 78 | Assigning last_encounter as dos: 08/02/2019"
1623181066850,"[2021-06-08 19:37:46,850: INFO/ForkPoolWorker-1] Page No: 79 | Initiate dos extraction"
1623181066851,"[2021-06-08 19:37:46,851: INFO/ForkPoolWorker-1] Page No: 79 | Check for free floating date"
1623181066851,"[2021-06-08 19:37:46,851: INFO/ForkPoolWorker-1] Page No: 79 | Assigning last_encounter as dos: 08/02/2019"
1623181066851,"[2021-06-08 19:37:46,851: INFO/ForkPoolWorker-1] Page No: 80 | Initiate dos extraction"
1623181066851,"[2021-06-08 19:37:46,851: INFO/ForkPoolWorker-1] Page No: 80 | Check for free floating date"
1623181066851,"[2021-06-08 19:37:46,851: INFO/ForkPoolWorker-1] Page No: 80 | Assigning last_encounter as dos: 08/02/2019"
1623181066851,"[2021-06-08 19:37:46,851: INFO/ForkPoolWorker-1] Page No: 81 | Initiate dos extraction"
1623181066852,"[2021-06-08 19:37:46,852: INFO/ForkPoolWorker-1] Page No: 81 | Check for free floating date"
1623181066852,"[2021-06-08 19:37:46,852: INFO/ForkPoolWorker-1] Page No: 81 | Assigning last_encounter as dos: 08/02/2019"
1623181066852,"[2021-06-08 19:37:46,852: INFO/ForkPoolWorker-1] Page No: 82 | Initiate dos extraction"
1623181066852,"[2021-06-08 19:37:46,852: INFO/ForkPoolWorker-1] Page No: 82 | Check for free floating date"
1623181066852,"[2021-06-08 19:37:46,852: INFO/ForkPoolWorker-1] Page No: 82 | Assigning last_encounter as dos: 08/02/2019"
1623181066852,"[2021-06-08 19:37:46,852: INFO/ForkPoolWorker-1] Page No: 83 | Initiate dos extraction"
1623181066853,"[2021-06-08 19:37:46,853: INFO/ForkPoolWorker-1] Page No: 83 | Got dos from label: 01/04/2020"
1623181066853,"[2021-06-08 19:37:46,853: INFO/ForkPoolWorker-1] Page No: 84 | Initiate dos extraction"
1623181066853,"[2021-06-08 19:37:46,853: INFO/ForkPoolWorker-1] Page No: 84 | Check for free floating date"
1623181066853,"[2021-06-08 19:37:46,853: INFO/ForkPoolWorker-1] Page No: 84 | Assigning last_encounter as dos: 01/04/2020"
1623181066854,"[2021-06-08 19:37:46,853: INFO/ForkPoolWorker-1] Page No: 85 | Initiate dos extraction"
1623181066854,"[2021-06-08 19:37:46,854: INFO/ForkPoolWorker-1] Page No: 85 | Check for free floating date"
1623181066854,"[2021-06-08 19:37:46,854: INFO/ForkPoolWorker-1] Page No: 85 | Assigning last_encounter as dos: 01/04/2020"
1623181066854,"[2021-06-08 19:37:46,854: INFO/ForkPoolWorker-1] Page No: 86 | Initiate dos extraction"
1623181066855,"[2021-06-08 19:37:46,855: INFO/ForkPoolWorker-1] Page No: 86 | Check for free floating date"
1623181066855,"[2021-06-08 19:37:46,855: INFO/ForkPoolWorker-1] Page No: 86 | Assigning last_encounter as dos: 01/04/2020"
1623181066855,"[2021-06-08 19:37:46,855: INFO/ForkPoolWorker-1] Page No: 87 | Initiate dos extraction"
1623181066855,"[2021-06-08 19:37:46,855: INFO/ForkPoolWorker-1] Page No: 87 | Check for free floating date"
1623181066855,"[2021-06-08 19:37:46,855: INFO/ForkPoolWorker-1] Page No: 87 | Found Header: cc"
1623181066856,"[2021-06-08 19:37:46,856: INFO/ForkPoolWorker-1] Page No: 87 | dates1: []"
1623181066856,"[2021-06-08 19:37:46,856: INFO/ForkPoolWorker-1] Page No: 87 | dates2: []"
1623181066856,"[2021-06-08 19:37:46,856: INFO/ForkPoolWorker-1] Page No: 87 | free_floating_date_sentence: None"
1623181066856,"[2021-06-08 19:37:46,856: INFO/ForkPoolWorker-1] Page No: 87 | Assigning last_encounter as dos: 01/04/2020"
1623181066856,"[2021-06-08 19:37:46,856: INFO/ForkPoolWorker-1] Page No: 88 | Initiate dos extraction"
1623181066856,"[2021-06-08 19:37:46,856: INFO/ForkPoolWorker-1] Page No: 88 | Check for free floating date"
1623181066856,"[2021-06-08 19:37:46,856: INFO/ForkPoolWorker-1] Page No: 88 | Assigning last_encounter as dos: 01/04/2020"
1623181066856,"[2021-06-08 19:37:46,856: INFO/ForkPoolWorker-1] Page No: 89 | Initiate dos extraction"
1623181066857,"[2021-06-08 19:37:46,857: INFO/ForkPoolWorker-1] Page No: 89 | Check for free floating date"
1623181066857,"[2021-06-08 19:37:46,857: INFO/ForkPoolWorker-1] Page No: 89 | Assigning last_encounter as dos: 01/04/2020"
1623181066857,"[2021-06-08 19:37:46,857: INFO/ForkPoolWorker-1] Page No: 90 | Initiate dos extraction"
1623181066858,"[2021-06-08 19:37:46,858: INFO/ForkPoolWorker-1] Page No: 90 | Check for free floating date"
1623181066858,"[2021-06-08 19:37:46,858: INFO/ForkPoolWorker-1] Page No: 90 | Assigning last_encounter as dos: 01/04/2020"
1623181066861,"[2021-06-08 19:37:46,861: INFO/ForkPoolWorker-1] Saved system extracted encounter data to VisitNote table"
1623181066862,"[2021-06-08 19:37:46,861: INFO/ForkPoolWorker-1] Updating note_identify_status to DB"
1623181066863,"[2021-06-08 19:37:46,863: INFO/ForkPoolWorker-1] 1072530_JENNIE_FOSTER_09-26-1924_28821_12-18-2020.pdf | Finished note identification in 0.10000181198120117 seconds"
1623181066867,"[2021-06-08 19:37:46,867: INFO/ForkPoolWorker-1] Task service_note.task.process_note[cd3ea5fc-78ad-4a0a-8f6d-d50eacee18e6] succeeded in 39.34321980200002s: {'message': 'success'}"
1623181627405,"[2021-06-08 19:47:07,405: INFO/MainProcess] Received task: service_note.task.process_note[1316f76e-d3f5-4cab-87da-95cec91741f3]  "
1623181627491,"[2021-06-08 19:47:07,491: INFO/ForkPoolWorker-1] PUM000229560_GENOWEFA_PIANKA_03-09-1935_141858_12-18-2020.pdf | Start Text Correction.."
1623181628081,"[2021-06-08 19:47:08,081: INFO/MainProcess] Received task: service_note.task.process_note[047d9965-1443-4c48-968b-886ff043b301]  "
1623181628081,"[2021-06-08 19:47:08,081: INFO/MainProcess] Received task: service_note.task.process_note[da415200-a405-470f-8099-a9c905f55e13]  "
1623181629026,"[2021-06-08 19:47:09,026: INFO/MainProcess] Received task: service_note.task.process_note[86918257-8770-4df0-acba-f1a851a7e7c0]  "
1623181629026,"[2021-06-08 19:47:09,026: INFO/MainProcess] Received task: service_note.task.process_note[b1cd648d-f2c8-44fb-83e6-715803f2ec95]  "
1623181632928,"[2021-06-08 19:47:12,927: INFO/ForkPoolWorker-1] PUM000229560_GENOWEFA_PIANKA_03-09-1935_141858_12-18-2020.pdf | Finished Text Correction in 5 seconds"
1623181632932,"[2021-06-08 19:47:12,932: INFO/ForkPoolWorker-1] PUM000229560_GENOWEFA_PIANKA_03-09-1935_141858_12-18-2020.pdf | Start of note_identify"
1623181632932,"[2021-06-08 19:47:12,932: INFO/ForkPoolWorker-1] Page No: 1 | Initiate dos extraction"
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 1 | Check for free floating date"
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 1 | Assigning last_encounter as dos: "
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 2 | Initiate dos extraction"
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 2 | Check for free floating date"
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 2 | Assigning last_encounter as dos: "
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 3 | Initiate dos extraction"
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 3 | Check for free floating date"
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 3 | Assigning last_encounter as dos: "
1623181632933,"[2021-06-08 19:47:12,933: INFO/ForkPoolWorker-1] Page No: 4 | Initiate dos extraction"
1623181632934,"[2021-06-08 19:47:12,934: INFO/ForkPoolWorker-1] Page No: 4 | Check for free floating date"
1623181632934,"[2021-06-08 19:47:12,934: INFO/ForkPoolWorker-1] Page No: 4 | Assigning last_encounter as dos: "
1623181632934,"[2021-06-08 19:47:12,934: INFO/ForkPoolWorker-1] Page No: 5 | Initiate dos extraction"
1623181632935,"[2021-06-08 19:47:12,935: INFO/ForkPoolWorker-1] Page No: 5 | Check for free floating date"
1623181632935,"[2021-06-08 19:47:12,935: INFO/ForkPoolWorker-1] Page No: 5 | Assigning last_encounter as dos: "
1623181632935,"[2021-06-08 19:47:12,935: INFO/ForkPoolWorker-1] Page No: 6 | Initiate dos extraction"
1623181632935,"[2021-06-08 19:47:12,935: INFO/ForkPoolWorker-1] Page No: 6 | Check for free floating date"
1623181632935,"[2021-06-08 19:47:12,935: INFO/ForkPoolWorker-1] Page No: 6 | Assigning last_encounter as dos: "
1623181632935,"[2021-06-08 19:47:12,935: INFO/ForkPoolWorker-1] Page No: 7 | Initiate dos extraction"
1623181632936,"[2021-06-08 19:47:12,936: INFO/ForkPoolWorker-1] Page No: 7 | Got dos from label: 09/15/2020"
1623181632937,"[2021-06-08 19:47:12,937: INFO/ForkPoolWorker-1] Page No: 8 | Initiate dos extraction"
1623181632938,"[2021-06-08 19:47:12,938: INFO/ForkPoolWorker-1] Page No: 8 | Got dos from label: 09/15/2020"
1623181632938,"[2021-06-08 19:47:12,938: INFO/ForkPoolWorker-1] Page No: 9 | Initiate dos extraction"
1623181632939,"[2021-06-08 19:47:12,939: INFO/ForkPoolWorker-1] Page No: 9 | Got dos from label: 12/06/2019"
1623181632939,"[2021-06-08 19:47:12,939: INFO/ForkPoolWorker-1] Page No: 10 | Initiate dos extraction"
1623181632940,"[2021-06-08 19:47:12,940: INFO/ForkPoolWorker-1] Page No: 10 | Got dos from label: 10/14/2019"
1623181632941,"[2021-06-08 19:47:12,941: INFO/ForkPoolWorker-1] Page No: 11 | Initiate dos extraction"
1623181632942,"[2021-06-08 19:47:12,941: INFO/ForkPoolWorker-1] Page No: 11 | Got dos from label: 10/14/2019"
1623181632942,"[2021-06-08 19:47:12,942: INFO/ForkPoolWorker-1] Page No: 12 | Initiate dos extraction"
1623181632943,"[2021-06-08 19:47:12,943: INFO/ForkPoolWorker-1] Page No: 12 | Got dos from label: 04/04/2019"
1623181632943,"[2021-06-08 19:47:12,943: INFO/ForkPoolWorker-1] Page No: 13 | Initiate dos extraction"
1623181632944,"[2021-06-08 19:47:12,944: INFO/ForkPoolWorker-1] Page No: 13 | Got dos from label: 04/04/2019"
1623181632948,"[2021-06-08 19:47:12,948: INFO/ForkPoolWorker-1] Saved system extracted encounter data to VisitNote table"
1623181632948,"[2021-06-08 19:47:12,948: INFO/ForkPoolWorker-1] Updating note_identify_status to DB"
1623181632949,"[2021-06-08 19:47:12,949: INFO/ForkPoolWorker-1] PUM000229560_GENOWEFA_PIANKA_03-09-1935_141858_12-18-2020.pdf | Finished note identification in 0.017009258270263672 seconds"
1623181632953,"[2021-06-08 19:47:12,953: INFO/ForkPoolWorker-1] Task service_note.task.process_note[1316f76e-d3f5-4cab-87da-95cec91741f3] succeeded in 5.477525528999649s: {'message': 'success'}"
1623181632970,"[2021-06-08 19:47:12,970: INFO/ForkPoolWorker-1] 326902_DAVID_SIMMERER_11-16-1935_5397_12-18-2020.pdf | Start Text Correction.."
1623181633156,"[2021-06-08 19:47:13,156: INFO/MainProcess] Received task: service_note.task.process_note[c6725dc6-3bd0-4b85-9cca-efc623edb839]  "
1623181646514,"[2021-06-08 19:47:26,514: INFO/ForkPoolWorker-1] 326902_DAVID_SIMMERER_11-16-1935_5397_12-18-2020.pdf | Finished Text Correction in 13 seconds"
1623181646525,"[2021-06-08 19:47:26,525: INFO/ForkPoolWorker-1] 326902_DAVID_SIMMERER_11-16-1935_5397_12-18-2020.pdf | Start of note_identify"
1623181646525,"[2021-06-08 19:47:26,525: INFO/ForkPoolWorker-1] Page No: 1 | Initiate dos extraction"
1623181646526,"[2021-06-08 19:47:26,526: INFO/ForkPoolWorker-1] Page No: 1 | Check for free floating date"
1623181646526,"[2021-06-08 19:47:26,526: INFO/ForkPoolWorker-1] Page No: 1 | Assigning last_encounter as dos: "
1623181646526,"[2021-06-08 19:47:26,526: INFO/ForkPoolWorker-1] Page No: 2 | Initiate dos extraction"
1623181646526,"[2021-06-08 19:47:26,526: INFO/ForkPoolWorker-1] Page No: 2 | Check for free floating date"
1623181646526,"[2021-06-08 19:47:26,526: INFO/ForkPoolWorker-1] Page No: 2 | Assigning last_encounter as dos: "
1623181646526,"[2021-06-08 19:47:26,526: INFO/ForkPoolWorker-1] Page No: 3 | Initiate dos extraction"
1623181646527,"[2021-06-08 19:47:26,527: INFO/ForkPoolWorker-1] Page No: 3 | Check for free floating date"
1623181646527,"[2021-06-08 19:47:26,527: INFO/ForkPoolWorker-1] Page No: 3 | Assigning last_encounter as dos: "
1623181646527,"[2021-06-08 19:47:26,527: INFO/ForkPoolWorker-1] Page No: 4 | Initiate dos extraction"
1623181646527,"[2021-06-08 19:47:26,527: INFO/ForkPoolWorker-1] Page No: 4 | Check for free floating date"
1623181646527,"[2021-06-08 19:47:26,527: INFO/ForkPoolWorker-1] Page No: 4 | Assigning last_encounter as dos: "
1623181646527,"[2021-06-08 19:47:26,527: INFO/ForkPoolWorker-1] Page No: 5 | Initiate dos extraction"
1623181646528,"[2021-06-08 19:47:26,528: INFO/ForkPoolWorker-1] Page No: 5 | Check for free floating date"
1623181646528,"[2021-06-08 19:47:26,528: INFO/ForkPoolWorker-1] Page No: 5 | Assigning last_encounter as dos: "
1623181646528,"[2021-06-08 19:47:26,528: INFO/ForkPoolWorker-1] Page No: 6 | Initiate dos extraction"
1623181646530,"[2021-06-08 19:47:26,530: INFO/ForkPoolWorker-1] Page No: 6 | Check for free floating date"
1623181646530,"[2021-06-08 19:47:26,530: INFO/ForkPoolWorker-1] Page No: 6 | Found Header: hpi"
1623181646530,"[2021-06-08 19:47:26,530: INFO/ForkPoolWorker-1] Page No: 6 | dates1: []"
1623181646530,"[2021-06-08 19:47:26,530: INFO/ForkPoolWorker-1] Page No: 6 | dates2: []"
1623181646531,"[2021-06-08 19:47:26,531: INFO/ForkPoolWorker-1] Page No: 6 | free_floating_date_sentence: None"
1623181646531,"[2021-06-08 19:47:26,531: INFO/ForkPoolWorker-1] Page No: 6 | Assigning last_encounter as dos: "
1623181646531,"[2021-06-08 19:47:26,531: INFO/ForkPoolWorker-1] Page No: 7 | Initiate dos extraction"
1623181646532,"[2021-06-08 19:47:26,532: INFO/ForkPoolWorker-1] Page No: 7 | Check for free floating date"
1623181646533,"[2021-06-08 19:47:26,533: INFO/ForkPoolWorker-1] Page No: 7 | Found Header: chief complaint"
1623181646533,"[2021-06-08 19:47:26,533: INFO/ForkPoolWorker-1] Page No: 7 | dates1: []"
1623181646533,"[2021-06-08 19:47:26,533: INFO/ForkPoolWorker-1] Page No: 7 | dates2: []"
1623181646533,"[2021-06-08 19:47:26,533: INFO/ForkPoolWorker-1] Page No: 7 | free_floating_date_sentence: None"
1623181646533,"[2021-06-08 19:47:26,533: INFO/ForkPoolWorker-1] Page No: 7 | Assigning last_encounter as dos: "
1623181646533,"[2021-06-08 19:47:26,533: INFO/ForkPoolWorker-1] Page No: 8 | Initiate dos extraction"
1623181646535,"[2021-06-08 19:47:26,535: INFO/ForkPoolWorker-1] Page No: 8 | Check for free floating date"
1623181646535,"[2021-06-08 19:47:26,535: INFO/ForkPoolWorker-1] Page No: 8 | Found Header: cc"
1623181646537,"[2021-06-08 19:47:26,537: INFO/ForkPoolWorker-1] Page No: 8 | dates1: []"
1623181646537,"[2021-06-08 19:47:26,537: INFO/ForkPoolWorker-1] Page No: 8 | dates2: []"
1623181646538,"[2021-06-08 19:47:26,538: INFO/ForkPoolWorker-1] Page No: 8 | free_floating_date_sentence: None"
1623181646538,"[2021-06-08 19:47:26,538: INFO/ForkPoolWorker-1] Page No: 8 | Assigning last_encounter as dos: "
1623181646538,"[2021-06-08 19:47:26,538: INFO/ForkPoolWorker-1] Page No: 9 | Initiate dos extraction"
1623181646540,"[2021-06-08 19:47:26,539: INFO/ForkPoolWorker-1] Page No: 9 | Check for free floating date"
1623181646540,"[2021-06-08 19:47:26,540: INFO/ForkPoolWorker-1] Page No: 9 | Found Header: chief complaint"
1623181646541,"[2021-06-08 19:47:26,541: INFO/ForkPoolWorker-1] Page No: 9 | dates1: []"
1623181646541,"[2021-06-08 19:47:26,541: INFO/ForkPoolWorker-1] Page No: 9 | dates2: []"
1623181646541,"[2021-06-08 19:47:26,541: INFO/ForkPoolWorker-1] Page No: 9 | free_floating_date_sentence: None"
1623181646541,"[2021-06-08 19:47:26,541: INFO/ForkPoolWorker-1] Page No: 9 | Assigning last_encounter as dos: "
1623181646541,"[2021-06-08 19:47:26,541: INFO/ForkPoolWorker-1] Page No: 10 | Initiate dos extraction"
1623181646542,"[2021-06-08 19:47:26,542: INFO/ForkPoolWorker-1] Page No: 10 | Check for free floating date"
1623181646542,"[2021-06-08 19:47:26,542: INFO/ForkPoolWorker-1] Page No: 10 | Found Header: cc"
1623181646544,"[2021-06-08 19:47:26,544: INFO/ForkPoolWorker-1] Page No: 10 | dates1: []"
1623181646544,"[2021-06-08 19:47:26,544: INFO/ForkPoolWorker-1] Page No: 10 | dates2: []"
1623181646545,"[2021-06-08 19:47:26,545: INFO/ForkPoolWorker-1] Page No: 10 | free_floating_date_sentence: None"
1623181646545,"[2021-06-08 19:47:26,545: INFO/ForkPoolWorker-1] Page No: 10 | Assigning last_encounter as dos: "
1623181646545,"[2021-06-08 19:47:26,545: INFO/ForkPoolWorker-1] Page No: 11 | Initiate dos extraction"
1623181646546,"[2021-06-08 19:47:26,546: INFO/ForkPoolWorker-1] Page No: 11 | Check for free floating date"
1623181646547,"[2021-06-08 19:47:26,547: INFO/ForkPoolWorker-1] Page No: 11 | Found Header: chief complaint"
1623181646547,"[2021-06-08 19:47:26,547: INFO/ForkPoolWorker-1] Page No: 11 | dates1: []"
1623181646547,"[2021-06-08 19:47:26,547: INFO/ForkPoolWorker-1] Page No: 11 | dates2: []"
1623181646547,"[2021-06-08 19:47:26,547: INFO/ForkPoolWorker-1] Page No: 11 | free_floating_date_sentence: None"
1623181646547,"[2021-06-08 19:47:26,547: INFO/ForkPoolWorker-1] Page No: 11 | Assigning last_encounter as dos: "
1623181646547,"[2021-06-08 19:47:26,547: INFO/ForkPoolWorker-1] Page No: 12 | Initiate dos extraction"
1623181646548,"[2021-06-08 19:47:26,548: INFO/ForkPoolWorker-1] Page No: 12 | Check for free floating date"
1623181646548,"[2021-06-08 19:47:26,548: INFO/ForkPoolWorker-1] Page No: 12 | Assigning last_encounter as dos: "
1623181646548,"[2021-06-08 19:47:26,548: INFO/ForkPoolWorker-1] Page No: 13 | Initiate dos extraction"
1623181646549,"[2021-06-08 19:47:26,549: INFO/ForkPoolWorker-1] Page No: 13 | Check for free floating date"
1623181646549,"[2021-06-08 19:47:26,549: INFO/ForkPoolWorker-1] Page No: 13 | Found Header: history of present"
1623181646549,"[2021-06-08 19:47:26,549: INFO/ForkPoolWorker-1] Page No: 13 | dates1: ['11/16/1935', '11/06/2019']"
1623181646549,"[2021-06-08 19:47:26,549: INFO/ForkPoolWorker-1] Page No: 13 | dates2: ['11/06/2019']"
1623181646549,"[2021-06-08 19:47:26,549: INFO/ForkPoolWorker-1] Page No: 13 | free_floating_date_sentence: None"
1623181646549,"[2021-06-08 19:47:26,549: INFO/ForkPoolWorker-1] Page No: 13 | Assigning last_encounter as dos: "
1623181646549,"[2021-06-08 19:47:26,549: INFO/ForkPoolWorker-1] Page No: 14 | Initiate dos extraction"
1623181646550,"[2021-06-08 19:47:26,550: INFO/ForkPoolWorker-1] Page No: 14 | Check for free floating date"
1623181646550,"[2021-06-08 19:47:26,550: INFO/ForkPoolWorker-1] Page No: 14 | Assigning last_encounter as dos: "
1623181646550,"[2021-06-08 19:47:26,550: INFO/ForkPoolWorker-1] Page No: 15 | Initiate dos extraction"
1623181646550,"[2021-06-08 19:47:26,550: INFO/ForkPoolWorker-1] Page No: 15 | Check for free floating date"
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 15 | Assigning last_encounter as dos: "
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 16 | Initiate dos extraction"
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 16 | Check for free floating date"
